chrom	pos	side	support	median_mapq	median_cliplen	example_reads	genes
chr22	41688848	R	1	255	43	A01045:715:HMN2KDSX2:3:1602:19596:8061	
chr22	41689168	L	2	255	36	A01045:715:HMN2KDSX2:3:1261:22905:1517,A01045:715:HMN2KDSX2:3:2375:9263:23860	C22orf46
chr22	41689281	R	2	255	36	A01045:715:HMN2KDSX2:3:1261:22905:1517,A01045:715:HMN2KDSX2:3:2375:9263:23860	C22orf46
chr22	41690727	R	1	255	38	A01045:715:HMN2KDSX2:3:2209:23240:11616	C22orf46
chr22	41690783	L	2	255	54	A01045:715:HMN2KDSX2:3:1210:12563:33113,A01045:715:HMN2KDSX2:3:2577:24768:22905	C22orf46
chr22	41690789	R	2	255	83	A01045:715:HMN2KDSX2:3:1330:10637:3818,A01045:715:HMN2KDSX2:3:1417:24948:4648	C22orf46
chr22	41690846	R	2	255	32	A01045:715:HMN2KDSX2:3:1210:12563:33113,A01045:715:HMN2KDSX2:3:2577:24768:22905	C22orf46
chr22	41692041	L	1	255	24	A01045:715:HMN2KDSX2:3:1440:4670:35258	C22orf46
chr22	41692165	R	1	255	24	A01045:715:HMN2KDSX2:3:1440:4670:35258	C22orf46
chr22	41692960	L	1	255	88	A01045:715:HMN2KDSX2:3:2405:15013:27837	C22orf46
chr22	41693785	L	1	255	39	A01045:715:HMN2KDSX2:3:2668:24786:20807	C22orf46
chr22	41693895	R	1	255	39	A01045:715:HMN2KDSX2:3:2668:24786:20807	C22orf46
chr22	41694144	R	1	255	48	A01045:715:HMN2KDSX2:3:2115:9082:29183	C22orf46
chr22	41694151	L	1	255	45	A01045:715:HMN2KDSX2:3:1523:32443:16344	C22orf46
chr22	41694203	L	3	255	98	A01045:715:HMN2KDSX2:3:1204:12662:28463,A01045:715:HMN2KDSX2:3:1512:1814:8547,A01045:715:HMN2KDSX2:3:1665:29731:17409	C22orf46
chr22	41694240	R	2	255	56	A01045:715:HMN2KDSX2:3:1101:14434:22326,A01045:715:HMN2KDSX2:3:1523:32443:16344	C22orf46
chr22	41694378	L	1	255	78	A01045:715:HMN2KDSX2:3:1148:2953:33630	C22orf46
chr22	41694509	R	1	255	20	A01045:715:HMN2KDSX2:3:1340:25870:10504	C22orf46
chr22	41694932	L	1	255	20	A01045:715:HMN2KDSX2:3:2333:16342:13573	C22orf46
chr22	41695040	R	2	255	36	A01045:715:HMN2KDSX2:3:1536:25355:24142,A01045:715:HMN2KDSX2:3:2333:16342:13573	C22orf46
chr22	41695099	R	1	255	49	A01045:715:HMN2KDSX2:3:1269:19868:33614	C22orf46
chr22	41695271	L	1	255	27	A01045:715:HMN2KDSX2:3:1576:1597:17785	C22orf46
chr22	41695393	R	1	255	27	A01045:715:HMN2KDSX2:3:1576:1597:17785	C22orf46
chr22	41695432	L	2	255	66	A01045:715:HMN2KDSX2:3:1429:24496:28948,A01045:715:HMN2KDSX2:3:1327:6542:30044	C22orf46
chr22	41695484	L	1	255	86	A01045:715:HMN2KDSX2:3:2429:25156:35133	C22orf46
chr22	41695563	R	1	255	38	A01045:715:HMN2KDSX2:3:1327:6542:30044	C22orf46
chr22	41695689	L	1	255	34	A01045:715:HMN2KDSX2:3:2419:8269:29935	C22orf46
chr22	41695804	R	1	255	34	A01045:715:HMN2KDSX2:3:2419:8269:29935	C22orf46
chr22	41695943	L	1	255	23	A01045:715:HMN2KDSX2:3:1164:12192:19601	C22orf46
chr22	41696058	L	1	255	31	A01045:715:HMN2KDSX2:3:2238:1759:34507	C22orf46
chr22	41696069	R	1	255	23	A01045:715:HMN2KDSX2:3:1164:12192:19601	C22orf46
chr22	41696216	L	6	255	67	A01045:715:HMN2KDSX2:3:1118:4083:8375,A01045:715:HMN2KDSX2:3:1248:20735:7279,A01045:715:HMN2KDSX2:3:1652:8558:28119	C22orf46
chr22	41696338	R	4	255	52	A01045:715:HMN2KDSX2:3:2213:7735:34804,A01045:715:HMN2KDSX2:3:1556:23583:9361,A01045:715:HMN2KDSX2:3:2675:19822:5196	C22orf46
chr22	41696360	L	2	255	36	A01045:715:HMN2KDSX2:3:1215:11939:2159,A01045:715:HMN2KDSX2:3:1276:14995:31375	C22orf46
chr22	41696411	R	2	255	61	A01045:715:HMN2KDSX2:3:2132:15619:5149,A01045:715:HMN2KDSX2:3:2654:14271:36605	C22orf46
chr22	41696473	R	2	255	36	A01045:715:HMN2KDSX2:3:1215:11939:2159,A01045:715:HMN2KDSX2:3:1276:14995:31375	C22orf46
chr22	41696692	R	1	255	81	A01045:715:HMN2KDSX2:3:1301:4010:20995	C22orf46
chr22	41696732	L	1	255	31	A01045:715:HMN2KDSX2:3:2258:18557:25958	C22orf46
chr22	41696831	R	3	255	49	A01045:715:HMN2KDSX2:3:2230:23610:28541,A01045:715:HMN2KDSX2:3:2616:1479:24909,A01045:715:HMN2KDSX2:3:2258:18557:25958	C22orf46
chr22	41696839	L	8	255	42	A01045:715:HMN2KDSX2:3:2176:9173:28933,A01045:715:HMN2KDSX2:3:1129:8748:12007,A01045:715:HMN2KDSX2:3:1420:6180:32863	C22orf46
chr22	41696880	L	12	255	56	A01045:715:HMN2KDSX2:3:1406:3947:27618,A01045:715:HMN2KDSX2:3:2101:10764:25645,A01045:715:HMN2KDSX2:3:1337:1805:8500	C22orf46
chr22	41696900	R	1	255	83	A01045:715:HMN2KDSX2:3:1157:30282:11600	C22orf46
chr22	41697064	L	3	255	28	A01045:715:HMN2KDSX2:3:2563:10022:18223,A01045:715:HMN2KDSX2:3:1615:6180:29575,A01045:715:HMN2KDSX2:3:2676:13331:24017	C22orf46
chr22	41697138	L	1	255	79	A01045:715:HMN2KDSX2:3:2101:3396:29794	C22orf46
chr22	41697185	R	3	255	28	A01045:715:HMN2KDSX2:3:2563:10022:18223,A01045:715:HMN2KDSX2:3:1615:6180:29575,A01045:715:HMN2KDSX2:3:2676:13331:24017	C22orf46
chr22	41697197	L	1	255	75	A01045:715:HMN2KDSX2:3:1215:28266:35352	C22orf46
chr22	41697307	L	2	255	27	A01045:715:HMN2KDSX2:3:1163:7753:33426,A01045:715:HMN2KDSX2:3:2365:24641:4085	C22orf46
chr22	41697354	L	1	255	58	A01045:715:HMN2KDSX2:3:1318:16107:29042	C22orf46
chr22	41697398	R	3	255	100	A01045:715:HMN2KDSX2:3:1225:27118:29074,A01045:715:HMN2KDSX2:3:1520:25337:28620,A01045:715:HMN2KDSX2:3:1163:7753:33426	C22orf46
chr22	41697456	R	1	255	24	A01045:715:HMN2KDSX2:3:2365:24641:4085	C22orf46
chr22	41697600	L	5	255	22	A01045:715:HMN2KDSX2:3:2119:2962:24846,A01045:715:HMN2KDSX2:3:1105:6515:28995,A01045:715:HMN2KDSX2:3:2351:4381:7451	C22orf46
chr22	41697761	R	2	255	22	A01045:715:HMN2KDSX2:3:1457:18738:34100,A01045:715:HMN2KDSX2:3:2244:19940:12633	C22orf46
chr22	41697814	R	2	255	62	A01045:715:HMN2KDSX2:3:1665:5764:15546,A01045:715:HMN2KDSX2:3:2664:10529:6825	C22orf46
chr22	41697821	L	1	255	44	A01045:715:HMN2KDSX2:3:1322:15049:26897	C22orf46
chr22	41697919	R	2	255	52	A01045:715:HMN2KDSX2:3:2166:22182:36151,A01045:715:HMN2KDSX2:3:1322:15049:26897	C22orf46
chr22	41697962	L	1	255	68	A01045:715:HMN2KDSX2:3:2103:17553:1078	C22orf46
chr22	41697990	R	1	255	69	A01045:715:HMN2KDSX2:3:2556:30689:11146	C22orf46
chr22	41698913	L	1	255	20	A01045:715:HMN2KDSX2:3:1419:2067:15499	
chr22	41698934	R	3	255	29	A01045:715:HMN2KDSX2:3:1207:30020:32816,A01045:715:HMN2KDSX2:3:1419:2067:15499,A01045:715:HMN2KDSX2:3:2437:15275:3771	
chr22	41712242	L	1	255	46	A01045:715:HMN2KDSX2:3:2645:20853:7545	MEI1
chr22	41731052	L	1	255	78	A01045:715:HMN2KDSX2:3:2121:12789:16157	MEI1
chr22	41731532	R	2	255	40	A01045:715:HMN2KDSX2:3:1608:16206:26083,A01045:715:HMN2KDSX2:3:1608:16242:26177	MEI1
chr22	41732240	L	2	255	100	A01045:715:HMN2KDSX2:3:1227:6732:10676,A01045:715:HMN2KDSX2:3:1454:30382:2315	MEI1
chr22	41732796	R	5	255	33	A01045:715:HMN2KDSX2:3:2263:5828:28682,A01045:715:HMN2KDSX2:3:1444:14615:26365,A01045:715:HMN2KDSX2:3:1444:14488:26396	MEI1
chr22	41737602	L	2	255	44	A01045:715:HMN2KDSX2:3:1504:1913:4586,A01045:715:HMN2KDSX2:3:2419:25400:5963	MEI1
chr22	41739961	L	1	255	21	A01045:715:HMN2KDSX2:3:2468:24279:35587	MEI1
chr22	41758363	L	1	255	72	A01045:715:HMN2KDSX2:3:1675:13675:5603	MEI1
chr22	41762691	R	1	255	57	A01045:715:HMN2KDSX2:3:1139:19732:4758	MEI1
chr22	41777173	R	1	255	24	A01045:715:HMN2KDSX2:3:1427:10981:10300	MEI1
chr22	41777909	R	1	255	23	A01045:715:HMN2KDSX2:3:2231:30065:7341	MEI1
chr22	41781074	L	1	255	35	A01045:715:HMN2KDSX2:3:2158:2537:28181	MEI1
chr22	41781209	L	1	255	22	A01045:715:HMN2KDSX2:3:1113:13982:10488	MEI1
chr22	41781336	R	1	255	22	A01045:715:HMN2KDSX2:3:1113:13982:10488	MEI1
chr22	41781531	R	1	255	49	A01045:715:HMN2KDSX2:3:2360:15383:21778	MEI1
chr22	41781784	L	2	255	33	A01045:715:HMN2KDSX2:3:2414:30662:1736,A01045:715:HMN2KDSX2:3:2373:9661:6261	MEI1
chr22	41781848	R	1	255	39	A01045:715:HMN2KDSX2:3:2414:30662:1736	MEI1
chr22	41784336	L	3	255	23	A01045:715:HMN2KDSX2:3:1340:32805:5697,A01045:715:HMN2KDSX2:3:1365:18430:29371,A01045:715:HMN2KDSX2:3:2340:20835:17660	MEI1
chr22	41784420	R	3	255	69	A01045:715:HMN2KDSX2:3:1365:18430:29371,A01045:715:HMN2KDSX2:3:1340:32805:5697,A01045:715:HMN2KDSX2:3:2110:11668:25582	MEI1
chr22	41784505	R	1	255	22	A01045:715:HMN2KDSX2:3:2340:20835:17660	MEI1
chr22	41784783	R	1	255	35	A01045:715:HMN2KDSX2:3:2177:29017:15327	MEI1
chr22	41785644	L	3	255	31	A01045:715:HMN2KDSX2:3:1342:31114:9752,A01045:715:HMN2KDSX2:3:2215:22218:23249,A01045:715:HMN2KDSX2:3:2224:23167:19476	MEI1
chr22	41785760	R	2	255	20	A01045:715:HMN2KDSX2:3:1342:31114:9752,A01045:715:HMN2KDSX2:3:2224:23167:19476	MEI1
chr22	41789787	R	1	255	98	A01045:715:HMN2KDSX2:3:1322:16938:6527	MEI1
chr22	41790382	R	2	255	66	A01045:715:HMN2KDSX2:3:1167:6686:9752,A01045:715:HMN2KDSX2:3:2424:5593:11678	MEI1
chr22	41791326	L	1	255	32	A01045:715:HMN2KDSX2:3:2110:10999:1251	MEI1
chr22	41792022	R	1	255	76	A01045:715:HMN2KDSX2:3:2544:16613:23625	MEI1
chr22	41792919	L	1	255	71	A01045:715:HMN2KDSX2:3:1331:25418:36839	MEI1
chr22	41793474	R	1	255	72	A01045:715:HMN2KDSX2:3:1573:27263:29669	MEI1
chr22	41793589	L	1	255	46	A01045:715:HMN2KDSX2:3:2648:1127:25551	MEI1
chr22	41793833	L	3	255	76	A01045:715:HMN2KDSX2:3:2161:29722:29857,A01045:715:HMN2KDSX2:3:1555:19217:27352,A01045:715:HMN2KDSX2:3:1548:12825:9236	MEI1
chr22	41793896	R	1	255	37	A01045:715:HMN2KDSX2:3:2373:9661:6261	MEI1
chr22	41793969	R	1	255	81	A01045:715:HMN2KDSX2:3:1276:29306:7247	MEI1
chr22	41794299	L	2	255	60	A01045:715:HMN2KDSX2:3:1236:25057:21715,A01045:715:HMN2KDSX2:3:2345:27154:13886	MEI1
chr22	41794466	L	1	255	27	A01045:715:HMN2KDSX2:3:1617:7057:14058	MEI1
chr22	41794477	R	4	255	48	A01045:715:HMN2KDSX2:3:1548:12825:9236,A01045:715:HMN2KDSX2:3:1326:32931:12117,A01045:715:HMN2KDSX2:3:1149:13910:27336	MEI1
chr22	41795268	L	1	255	56	A01045:715:HMN2KDSX2:3:1227:7889:29277	MEI1
chr22	41795508	L	3	255	49	A01045:715:HMN2KDSX2:3:1212:11080:31328,A01045:715:HMN2KDSX2:3:1658:26847:14669,A01045:715:HMN2KDSX2:3:1244:6912:32377	MEI1
chr22	41795511	R	4	255	33	A01045:715:HMN2KDSX2:3:1505:12454:28009,A01045:715:HMN2KDSX2:3:2573:25328:7216,A01045:715:HMN2KDSX2:3:1617:7057:14058	MEI1
chr22	41795740	L	3	255	27	A01045:715:HMN2KDSX2:3:2428:13729:24455,A01045:715:HMN2KDSX2:3:1124:22544:32894,A01045:715:HMN2KDSX2:3:1560:19144:14888	MEI1
chr22	41795803	R	4	255	39	A01045:715:HMN2KDSX2:3:1212:11080:31328,A01045:715:HMN2KDSX2:3:1658:26847:14669,A01045:715:HMN2KDSX2:3:2428:13729:24455	MEI1
chr22	41795918	R	1	255	44	A01045:715:HMN2KDSX2:3:2407:17562:26177	MEI1
chr22	41796367	R	4	255	29	A01045:715:HMN2KDSX2:3:1201:20139:9940,A01045:715:HMN2KDSX2:3:1339:6768:23140,A01045:715:HMN2KDSX2:3:2339:5538:16125	MEI1
chr22	41796402	L	1	255	45	A01045:715:HMN2KDSX2:3:1570:26802:7451	MEI1
chr22	41796506	R	1	255	44	A01045:715:HMN2KDSX2:3:1570:26802:7451	MEI1
chr22	41796512	L	1	255	51	A01045:715:HMN2KDSX2:3:2664:26395:7811	MEI1
chr22	41796794	R	1	255	67	A01045:715:HMN2KDSX2:3:1155:18557:6605	MEI1
chr22	41796962	L	2	255	36	A01045:715:HMN2KDSX2:3:2529:6415:3145,A01045:715:HMN2KDSX2:3:2645:31322:4319	MEI1
chr22	41797065	L	1	255	27	A01045:715:HMN2KDSX2:3:2102:28031:11960	MEI1
chr22	41797075	R	2	255	36	A01045:715:HMN2KDSX2:3:2529:6415:3145,A01045:715:HMN2KDSX2:3:2645:31322:4319	MEI1
chr22	41797412	L	1	255	42	A01045:715:HMN2KDSX2:3:2152:22987:10300	MEI1
chr22	41797520	R	2	255	49	A01045:715:HMN2KDSX2:3:1206:18059:5807,A01045:715:HMN2KDSX2:3:2345:19723:10567	MEI1
chr22	41798144	L	3	255	86	A01045:715:HMN2KDSX2:3:1474:19388:21699,A01045:715:HMN2KDSX2:3:2540:22562:24533,A01045:715:HMN2KDSX2:3:2540:22525:24596	MEI1
chr22	41798165	R	2	255	51	A01045:715:HMN2KDSX2:3:1121:22128:3396,A01045:715:HMN2KDSX2:3:1205:25635:2738	MEI1
chr22	41798295	L	1	255	33	A01045:715:HMN2KDSX2:3:2643:9787:27398	MEI1
chr22	41798578	L	1	255	45	A01045:715:HMN2KDSX2:3:1623:18846:27430	MEI1
chr22	41798877	L	1	255	86	A01045:715:HMN2KDSX2:3:2631:31069:28557	MEI1
chr22	41798893	R	1	255	79	A01045:715:HMN2KDSX2:3:2602:30960:36166	MEI1
chr22	41799043	L	2	255	95	A01045:715:HMN2KDSX2:3:1226:14724:11960,A01045:715:HMN2KDSX2:3:1467:20961:7138	MEI1
chr22	41799112	R	1	255	79	A01045:715:HMN2KDSX2:3:2502:28230:22326	MEI1
chr22	41799254	L	1	255	23	A01045:715:HMN2KDSX2:3:1311:6768:21919	MEI1
chr22	41799273	R	2	255	25	A01045:715:HMN2KDSX2:3:1124:22544:32894,A01045:715:HMN2KDSX2:3:1560:19144:14888	MEI1
chr22	41799306	L	1	255	32	A01045:715:HMN2KDSX2:3:1312:28031:20165	MEI1
chr22	41799320	R	2	255	68	A01045:715:HMN2KDSX2:3:1311:6768:21919,A01045:715:HMN2KDSX2:3:1264:19596:9189	MEI1
chr22	41799423	R	1	255	32	A01045:715:HMN2KDSX2:3:1312:28031:20165	MEI1
chr22	41799972	L	1	255	37	A01045:715:HMN2KDSX2:3:2474:1262:7592	
chr22	41800084	R	1	255	37	A01045:715:HMN2KDSX2:3:2474:1262:7592	
chr22	41808512	L	1	255	30	A01045:715:HMN2KDSX2:3:1227:2609:20071	CCDC134
chr22	41813764	L	3	255	27	A01045:715:HMN2KDSX2:3:2265:16975:15608,A01045:715:HMN2KDSX2:3:1164:20790:8625,A01045:715:HMN2KDSX2:3:1164:20112:10050	CCDC134
chr22	41813824	R	2	255	39	A01045:715:HMN2KDSX2:3:1520:19434:13322,A01045:715:HMN2KDSX2:3:2660:3857:21919	CCDC134
chr22	41825702	L	3	255	72	A01045:715:HMN2KDSX2:3:1113:32732:7889,A01045:715:HMN2KDSX2:3:2109:25771:27837,A01045:715:HMN2KDSX2:3:1113:32714:2472	CCDC134
chr22	41825907	L	1	255	20	A01045:715:HMN2KDSX2:3:1101:21739:7106	CCDC134
chr22	41826036	R	1	255	20	A01045:715:HMN2KDSX2:3:1101:21739:7106	CCDC134
chr22	41826059	L	1	255	73	A01045:715:HMN2KDSX2:3:2211:31882:25394	CCDC134
chr22	41826232	L	1	255	83	A01045:715:HMN2KDSX2:3:1203:17210:13448	CCDC134
chr22	41826398	R	2	255	41	A01045:715:HMN2KDSX2:3:1601:21242:29387,A01045:715:HMN2KDSX2:3:1625:30129:36667	CCDC134
chr22	41827072	R	1	255	88	A01045:715:HMN2KDSX2:3:1325:5222:23187	CCDC134
chr22	41827223	R	1	255	21	A01045:715:HMN2KDSX2:3:1525:32615:19304	CCDC134
chr22	41829702	L	1	255	82	A01045:715:HMN2KDSX2:3:1603:8214:11678	CCDC134
chr22	41829805	R	1	255	87	A01045:715:HMN2KDSX2:3:1173:26883:3583	CCDC134
chr22	41830493	L	4	255	34	A01045:715:HMN2KDSX2:3:1414:11541:3349,A01045:715:HMN2KDSX2:3:2309:2944:4366,A01045:715:HMN2KDSX2:3:2405:24894:36620	CCDC134
chr22	41830608	R	3	255	34	A01045:715:HMN2KDSX2:3:1414:11541:3349,A01045:715:HMN2KDSX2:3:2309:2944:4366,A01045:715:HMN2KDSX2:3:2649:23809:24502	CCDC134
chr22	41830865	L	21	255	71	A01045:715:HMN2KDSX2:3:2123:21296:34835,A01045:715:HMN2KDSX2:3:1415:19922:35712,A01045:715:HMN2KDSX2:3:1108:17517:3427	CCDC134
chr22	41830906	R	7	255	55	A01045:715:HMN2KDSX2:3:2418:20329:20071,A01045:715:HMN2KDSX2:3:1350:22046:23453,A01045:715:HMN2KDSX2:3:1516:11198:2253	CCDC134
chr22	41830932	L	2	255	23	A01045:715:HMN2KDSX2:3:1114:17942:19727,A01045:715:HMN2KDSX2:3:1313:9824:21919	CCDC134
chr22	41830943	R	6	255	72	A01045:715:HMN2KDSX2:3:1161:15980:18145,A01045:715:HMN2KDSX2:3:1161:16875:19946,A01045:715:HMN2KDSX2:3:1319:14705:27774	CCDC134
chr22	41831058	R	2	255	23	A01045:715:HMN2KDSX2:3:1114:17942:19727,A01045:715:HMN2KDSX2:3:1313:9824:21919	CCDC134
chr22	41831066	L	1	255	56	A01045:715:HMN2KDSX2:3:2655:3857:19507	CCDC134
chr22	41831214	R	1	255	64	A01045:715:HMN2KDSX2:3:2364:9661:3505	CCDC134
chr22	41831306	L	3	255	54	A01045:715:HMN2KDSX2:3:1519:32868:3991,A01045:715:HMN2KDSX2:3:1516:12301:14497,A01045:715:HMN2KDSX2:3:1558:27236:10802	SREBF2-AS1
chr22	41831424	L	3	255	71	A01045:715:HMN2KDSX2:3:1159:12328:18270,A01045:715:HMN2KDSX2:3:1612:12382:30608,A01045:715:HMN2KDSX2:3:1571:27118:30953	SREBF2-AS1
chr22	41831463	R	5	255	81	A01045:715:HMN2KDSX2:3:2307:11460:26443,A01045:715:HMN2KDSX2:3:2307:11460:26443,A01045:715:HMN2KDSX2:3:1206:15347:19930	SREBF2-AS1
chr22	41831485	L	1	255	38	A01045:715:HMN2KDSX2:3:1534:17318:14043	SREBF2-AS1
chr22	41831491	R	1	255	64	A01045:715:HMN2KDSX2:3:2474:23249:22028	SREBF2-AS1
chr22	41831569	L	2	255	25	A01045:715:HMN2KDSX2:3:1227:4526:9392,A01045:715:HMN2KDSX2:3:1441:17680:21183	SREBF2-AS1
chr22	41831582	R	2	255	33	A01045:715:HMN2KDSX2:3:1571:27118:30953,A01045:715:HMN2KDSX2:3:1534:17318:14043	SREBF2-AS1
chr22	41831648	L	3	255	41	A01045:715:HMN2KDSX2:3:1121:31675:15796,A01045:715:HMN2KDSX2:3:2214:29640:28745,A01045:715:HMN2KDSX2:3:1231:8115:20337	SREBF2-AS1
chr22	41831693	R	2	255	25	A01045:715:HMN2KDSX2:3:1227:4526:9392,A01045:715:HMN2KDSX2:3:1441:17680:21183	SREBF2-AS1
chr22	41831699	L	7	255	46	A01045:715:HMN2KDSX2:3:1140:19994:36746,A01045:715:HMN2KDSX2:3:1447:19479:2754,A01045:715:HMN2KDSX2:3:2141:20166:4507	SREBF2-AS1
chr22	41831803	L	2	255	29	A01045:715:HMN2KDSX2:3:2252:22833:12414,A01045:715:HMN2KDSX2:3:1544:13702:5118	SREBF2-AS1
chr22	41831807	R	6	255	38	A01045:715:HMN2KDSX2:3:2543:28420:17801,A01045:715:HMN2KDSX2:3:1140:19994:36746,A01045:715:HMN2KDSX2:3:1447:19479:2754	SREBF2-AS1
chr22	41831905	R	3	255	31	A01045:715:HMN2KDSX2:3:2402:23791:2988,A01045:715:HMN2KDSX2:3:2252:22833:12414,A01045:715:HMN2KDSX2:3:1544:13702:5118	SREBF2-AS1
chr22	41832021	L	1	255	25	A01045:715:HMN2KDSX2:3:2334:4725:7451	SREBF2-AS1
chr22	41832145	R	1	255	25	A01045:715:HMN2KDSX2:3:2334:4725:7451	SREBF2-AS1
chr22	41832572	R	1	255	22	A01045:715:HMN2KDSX2:3:2547:32832:27790	SREBF2-AS1
chr22	41832729	L	1	255	44	A01045:715:HMN2KDSX2:3:2208:14118:14732	SREBF2-AS1
chr22	41832834	R	1	255	44	A01045:715:HMN2KDSX2:3:2208:14118:14732	SREBF2-AS1
chr22	41833218	L	1	255	49	A01045:715:HMN2KDSX2:3:1459:1054:12962	SREBF2
chr22	41833317	R	1	255	50	A01045:715:HMN2KDSX2:3:1459:1054:12962	SREBF2
chr22	41833656	L	1	255	63	A01045:715:HMN2KDSX2:3:2564:5285:14559	SREBF2
chr22	41833826	L	1	255	34	A01045:715:HMN2KDSX2:3:2451:24804:9502	SREBF2
chr22	41833941	R	1	255	34	A01045:715:HMN2KDSX2:3:2451:24804:9502	SREBF2
chr22	41834150	R	1	255	95	A01045:715:HMN2KDSX2:3:1624:21332:25942	SREBF2
chr22	41834394	L	1	255	68	A01045:715:HMN2KDSX2:3:2556:14669:20979	SREBF2
chr22	41835326	R	2	255	58	A01045:715:HMN2KDSX2:3:2104:24026:16391,A01045:715:HMN2KDSX2:3:2504:7581:30592	SREBF2
chr22	41835370	L	2	255	38	A01045:715:HMN2KDSX2:3:1356:6424:19601,A01045:715:HMN2KDSX2:3:1625:10881:16391	SREBF2
chr22	41835481	R	2	255	38	A01045:715:HMN2KDSX2:3:1356:6424:19601,A01045:715:HMN2KDSX2:3:1625:10881:16391	SREBF2
chr22	41835541	L	1	255	46	A01045:715:HMN2KDSX2:3:2242:6705:8312	SREBF2
chr22	41835644	R	1	255	46	A01045:715:HMN2KDSX2:3:2242:6705:8312	SREBF2
chr22	41836170	R	2	255	40	A01045:715:HMN2KDSX2:3:1143:19054:5462,A01045:715:HMN2KDSX2:3:1259:1976:14747	SREBF2
chr22	41836222	L	5	255	79	A01045:715:HMN2KDSX2:3:1534:12680:27962,A01045:715:HMN2KDSX2:3:2272:1551:32737,A01045:715:HMN2KDSX2:3:1118:10755:33332	SREBF2
chr22	41836283	L	2	255	69	A01045:715:HMN2KDSX2:3:2262:30011:14137,A01045:715:HMN2KDSX2:3:2516:10158:35368	SREBF2
chr22	41836322	R	2	255	23	A01045:715:HMN2KDSX2:3:1534:12680:27962,A01045:715:HMN2KDSX2:3:2272:1551:32737	SREBF2
chr22	41836419	R	1	255	38	A01045:715:HMN2KDSX2:3:2516:10158:35368	SREBF2
chr22	41837530	L	1	255	25	A01045:715:HMN2KDSX2:3:1468:13919:35931	SREBF2
chr22	41837609	R	3	255	45	A01045:715:HMN2KDSX2:3:2267:1497:24565,A01045:715:HMN2KDSX2:3:2105:5267:35258,A01045:715:HMN2KDSX2:3:1468:13919:35931	SREBF2
chr22	41838541	L	1	255	21	A01045:715:HMN2KDSX2:3:1521:32072:25911	SREBF2
chr22	41838897	L	1	255	26	A01045:715:HMN2KDSX2:3:2576:18005:32769	SREBF2
chr22	41839020	R	1	255	26	A01045:715:HMN2KDSX2:3:2576:18005:32769	SREBF2
chr22	41839368	L	1	255	28	A01045:715:HMN2KDSX2:3:1253:27896:23594	SREBF2
chr22	41839434	L	3	255	59	A01045:715:HMN2KDSX2:3:1373:12418:28009,A01045:715:HMN2KDSX2:3:1615:26874:13933,A01045:715:HMN2KDSX2:3:1665:22770:21386	SREBF2
chr22	41839977	R	6	255	54	A01045:715:HMN2KDSX2:3:2327:8992:32847,A01045:715:HMN2KDSX2:3:2625:11342:18317,A01045:715:HMN2KDSX2:3:2625:11496:19711	SREBF2
chr22	41840039	R	2	255	28	A01045:715:HMN2KDSX2:3:1663:16089:36902,A01045:715:HMN2KDSX2:3:1447:1651:24831	SREBF2
chr22	41840135	L	1	255	40	A01045:715:HMN2KDSX2:3:1447:1651:24831	SREBF2
chr22	41840221	L	2	255	42	A01045:715:HMN2KDSX2:3:1466:3423:30592,A01045:715:HMN2KDSX2:3:1655:19009:26459	SREBF2
chr22	41843857	R	1	255	75	A01045:715:HMN2KDSX2:3:2554:22634:26663	SREBF2
chr22	41844028	R	1	255	45	A01045:715:HMN2KDSX2:3:1520:32588:17628	SREBF2
chr22	41844121	L	1	255	43	A01045:715:HMN2KDSX2:3:2616:16767:32127	SREBF2
chr22	41844227	R	1	255	43	A01045:715:HMN2KDSX2:3:2616:16767:32127	SREBF2
chr22	41845244	L	2	255	67	A01045:715:HMN2KDSX2:3:1368:12147:2018,A01045:715:HMN2KDSX2:3:2401:24080:27070	SREBF2
chr22	41846361	R	2	255	50	A01045:715:HMN2KDSX2:3:1109:28637:36620,A01045:715:HMN2KDSX2:3:1344:18548:16955	SREBF2
chr22	41846534	L	1	255	39	A01045:715:HMN2KDSX2:3:2202:22218:35712	SREBF2
chr22	41846644	R	1	255	39	A01045:715:HMN2KDSX2:3:2202:22218:35712	SREBF2
chr22	41847832	L	2	255	22	A01045:715:HMN2KDSX2:3:1235:3061:1752,A01045:715:HMN2KDSX2:3:1235:3730:3568	SREBF2
chr22	41847909	R	4	255	60	A01045:715:HMN2KDSX2:3:1212:5502:8985,A01045:715:HMN2KDSX2:3:2265:21811:12837,A01045:715:HMN2KDSX2:3:1235:3061:1752	SREBF2
chr22	41848084	L	1	255	58	A01045:715:HMN2KDSX2:3:2223:21450:1658	SREBF2
chr22	41849122	R	1	255	59	A01045:715:HMN2KDSX2:3:1209:18855:30076	SREBF2
chr22	41851693	L	1	255	45	A01045:715:HMN2KDSX2:3:2533:8919:9330	SREBF2
chr22	41852760	R	2	255	96	A01045:715:HMN2KDSX2:3:1561:25708:34460,A01045:715:HMN2KDSX2:3:1309:31864:9549	SREBF2
chr22	41853909	L	5	255	54	A01045:715:HMN2KDSX2:3:1449:2329:10911,A01045:715:HMN2KDSX2:3:1623:19840:3004,A01045:715:HMN2KDSX2:3:2265:30969:24533	SREBF2
chr22	41854000	L	1	255	40	A01045:715:HMN2KDSX2:3:2135:10908:15781	SREBF2
chr22	41855036	R	1	255	75	A01045:715:HMN2KDSX2:3:2407:20790:14794	SREBF2
