chrom	pos	side	support	median_mapq	median_cliplen	example_reads	genes
chr21	44327479	L	2	255	31	A01045:715:HMN2KDSX2:3:1116:1633:11772,A01045:715:HMN2KDSX2:3:2116:2645:25927	
chr21	44327597	R	2	255	31	A01045:715:HMN2KDSX2:3:1116:1633:11772,A01045:715:HMN2KDSX2:3:2116:2645:25927	
chr21	44327648	L	1	255	38	A01045:715:HMN2KDSX2:3:1325:14027:11224	
chr21	44327872	L	2	255	31	A01045:715:HMN2KDSX2:3:2119:20528:11835,A01045:715:HMN2KDSX2:3:2159:29875:29747	
chr21	44327990	R	2	255	31	A01045:715:HMN2KDSX2:3:2119:20528:11835,A01045:715:HMN2KDSX2:3:2159:29875:29747	
chr21	44328057	L	3	255	48	A01045:715:HMN2KDSX2:3:2342:17824:16016,A01045:715:HMN2KDSX2:3:2339:23520:32362,A01045:715:HMN2KDSX2:3:2671:10664:1141	
chr21	44328158	R	3	255	48	A01045:715:HMN2KDSX2:3:2339:23520:32362,A01045:715:HMN2KDSX2:3:2671:10664:1141,A01045:715:HMN2KDSX2:3:2213:31928:5901	
chr21	44328373	R	1	255	78	A01045:715:HMN2KDSX2:3:2464:2917:31344	
chr21	44328460	L	1	255	37	A01045:715:HMN2KDSX2:3:1350:12129:29136	
chr21	44328550	R	3	255	96	A01045:715:HMN2KDSX2:3:2236:17526:10175,A01045:715:HMN2KDSX2:3:2237:29568:23046,A01045:715:HMN2KDSX2:3:1350:12129:29136	
chr21	44328826	L	3	255	85	A01045:715:HMN2KDSX2:3:1224:31376:15718,A01045:715:HMN2KDSX2:3:1529:12798:35180,A01045:715:HMN2KDSX2:3:2256:15230:31062	
chr21	44328982	L	3	255	37	A01045:715:HMN2KDSX2:3:1507:30237:28463,A01045:715:HMN2KDSX2:3:1148:16062:11992,A01045:715:HMN2KDSX2:3:1527:2700:28307	ENSG00000241728
chr21	44329056	R	5	255	82	A01045:715:HMN2KDSX2:3:1654:4381:12242,A01045:715:HMN2KDSX2:3:2320:14145:29653,A01045:715:HMN2KDSX2:3:2638:21350:35117	ENSG00000241728
chr21	44329123	L	1	255	73	A01045:715:HMN2KDSX2:3:2673:7319:36871	ENSG00000241728
chr21	44329210	L	2	255	91	A01045:715:HMN2KDSX2:3:1346:23339:14544,A01045:715:HMN2KDSX2:3:1346:21224:15608	ENSG00000241728
chr21	44329255	R	1	255	20	A01045:715:HMN2KDSX2:3:1258:23863:24752	ENSG00000241728
chr21	44329284	L	2	255	51	A01045:715:HMN2KDSX2:3:2102:28103:20134,A01045:715:HMN2KDSX2:3:1307:32542:4022	ENSG00000241728
chr21	44329332	R	1	255	41	A01045:715:HMN2KDSX2:3:1664:19551:4445	ENSG00000241728
chr21	44329393	L	3	255	23	A01045:715:HMN2KDSX2:3:2627:29252:8688,A01045:715:HMN2KDSX2:3:2226:26069:21277,A01045:715:HMN2KDSX2:3:2251:23583:8985	ENSG00000241728
chr21	44329414	R	1	255	25	A01045:715:HMN2KDSX2:3:1307:32542:4022	ENSG00000241728
chr21	44329519	R	3	255	23	A01045:715:HMN2KDSX2:3:2325:24523:15468,A01045:715:HMN2KDSX2:3:2226:26069:21277,A01045:715:HMN2KDSX2:3:2251:23583:8985	ENSG00000241728
chr21	44329557	L	5	255	28	A01045:715:HMN2KDSX2:3:2123:19171:8140,A01045:715:HMN2KDSX2:3:2225:12192:36104,A01045:715:HMN2KDSX2:3:1222:16676:22827	ENSG00000241728
chr21	44329589	R	1	255	54	A01045:715:HMN2KDSX2:3:1270:29993:6339	ENSG00000241728
chr21	44329654	L	1	255	31	A01045:715:HMN2KDSX2:3:1364:17128:2816	ENSG00000241728
chr21	44329679	R	5	255	28	A01045:715:HMN2KDSX2:3:2123:19171:8140,A01045:715:HMN2KDSX2:3:1369:5231:25864,A01045:715:HMN2KDSX2:3:1104:16550:30843	ENSG00000241728
chr21	44329772	R	1	255	31	A01045:715:HMN2KDSX2:3:1364:17128:2816	ENSG00000241728
chr21	44329876	L	1	255	93	A01045:715:HMN2KDSX2:3:2556:21685:27962	ENSG00000241728
chr21	44329929	L	1	255	40	A01045:715:HMN2KDSX2:3:1654:23086:14982	ENSG00000241728
chr21	44329992	L	4	255	39	A01045:715:HMN2KDSX2:3:1422:7835:21449,A01045:715:HMN2KDSX2:3:2152:30933:31297,A01045:715:HMN2KDSX2:3:2443:5927:10003	ENSG00000241728
chr21	44330056	R	2	255	64	A01045:715:HMN2KDSX2:3:1654:23086:14982,A01045:715:HMN2KDSX2:3:2134:20835:31438	ENSG00000241728
chr21	44330097	L	5	255	29	A01045:715:HMN2KDSX2:3:2254:23493:25300,A01045:715:HMN2KDSX2:3:2101:2718:12117,A01045:715:HMN2KDSX2:3:1607:14868:19319	ENSG00000241728
chr21	44330100	R	4	255	39	A01045:715:HMN2KDSX2:3:1422:7835:21449,A01045:715:HMN2KDSX2:3:1366:15139:1501,A01045:715:HMN2KDSX2:3:2152:30933:31297	ENSG00000241728
chr21	44330148	L	3	255	27	A01045:715:HMN2KDSX2:3:1128:15212:26083,A01045:715:HMN2KDSX2:3:2629:27498:16016,A01045:715:HMN2KDSX2:3:2665:6994:3928	ENSG00000241728
chr21	44330226	L	6	255	36	A01045:715:HMN2KDSX2:3:1136:10330:36855,A01045:715:HMN2KDSX2:3:1155:27733:25285,A01045:715:HMN2KDSX2:3:2540:16387:10332	
chr21	44330244	R	3	255	21	A01045:715:HMN2KDSX2:3:2254:23493:25300,A01045:715:HMN2KDSX2:3:1164:18738:20791,A01045:715:HMN2KDSX2:3:2153:26775:15201	
chr21	44330270	R	7	255	47	A01045:715:HMN2KDSX2:3:1346:31376:26897,A01045:715:HMN2KDSX2:3:1128:15212:26083,A01045:715:HMN2KDSX2:3:2629:27498:16016	
chr21	44330282	L	2	255	25	A01045:715:HMN2KDSX2:3:2341:9010:36573,A01045:715:HMN2KDSX2:3:1236:10719:28823	
chr21	44330327	R	4	255	44	A01045:715:HMN2KDSX2:3:2139:7798:4351,A01045:715:HMN2KDSX2:3:1527:25572:7545,A01045:715:HMN2KDSX2:3:1527:24370:17143	
chr21	44330457	L	1	255	41	A01045:715:HMN2KDSX2:3:2376:4345:30091	
chr21	44330520	R	2	255	66	A01045:715:HMN2KDSX2:3:1506:3052:4366,A01045:715:HMN2KDSX2:3:1424:29423:11177	
chr21	44330605	R	2	255	83	A01045:715:HMN2KDSX2:3:1432:10348:15875,A01045:715:HMN2KDSX2:3:2302:17689:34381	
chr21	44330724	L	3	255	45	A01045:715:HMN2KDSX2:3:2561:27290:18443,A01045:715:HMN2KDSX2:3:1652:29460:23735,A01045:715:HMN2KDSX2:3:2576:8296:1611	
chr21	44330787	R	2	255	42	A01045:715:HMN2KDSX2:3:2217:17327:20290,A01045:715:HMN2KDSX2:3:2561:27290:18443	
chr21	44330823	L	3	255	46	A01045:715:HMN2KDSX2:3:1562:4761:23891,A01045:715:HMN2KDSX2:3:2270:9435:20431,A01045:715:HMN2KDSX2:3:1371:30409:21715	
chr21	44330828	R	2	255	45	A01045:715:HMN2KDSX2:3:1652:29460:23735,A01045:715:HMN2KDSX2:3:2576:8296:1611	
chr21	44330879	L	6	255	21	A01045:715:HMN2KDSX2:3:1231:8820:24878,A01045:715:HMN2KDSX2:3:2304:15980:24345,A01045:715:HMN2KDSX2:3:1305:27805:10567	
chr21	44330915	R	5	255	46	A01045:715:HMN2KDSX2:3:1135:6271:9596,A01045:715:HMN2KDSX2:3:2341:9010:36573,A01045:715:HMN2KDSX2:3:1236:10719:28823	
chr21	44330969	R	3	255	50	A01045:715:HMN2KDSX2:3:1231:8820:24878,A01045:715:HMN2KDSX2:3:2304:15980:24345,A01045:715:HMN2KDSX2:3:2349:25545:14074	
chr21	44331007	L	3	255	23	A01045:715:HMN2KDSX2:3:1236:10140:31297,A01045:715:HMN2KDSX2:3:1565:32777:7874,A01045:715:HMN2KDSX2:3:2551:7048:11287	
chr21	44331056	L	2	255	48	A01045:715:HMN2KDSX2:3:1516:22272:3082,A01045:715:HMN2KDSX2:3:2209:20012:7091	
chr21	44331064	R	8	255	37	A01045:715:HMN2KDSX2:3:1364:28122:2378,A01045:715:HMN2KDSX2:3:1364:28067:2660,A01045:715:HMN2KDSX2:3:1364:27941:2785	
chr21	44331147	L	2	255	74	A01045:715:HMN2KDSX2:3:1471:9715:23860,A01045:715:HMN2KDSX2:3:1325:4056:13839	
chr21	44331157	R	3	255	48	A01045:715:HMN2KDSX2:3:1565:32777:7874,A01045:715:HMN2KDSX2:3:1516:22272:3082,A01045:715:HMN2KDSX2:3:2209:20012:7091	
chr21	44331243	L	2	255	90	A01045:715:HMN2KDSX2:3:2318:30553:3615,A01045:715:HMN2KDSX2:3:1258:19732:7138	ENSG00000184441
chr21	44331536	L	5	255	27	A01045:715:HMN2KDSX2:3:1422:14262:24784,A01045:715:HMN2KDSX2:3:2561:20392:20212,A01045:715:HMN2KDSX2:3:1251:28565:36996	ENSG00000184441
chr21	44331582	R	3	255	41	A01045:715:HMN2KDSX2:3:1212:21947:24126,A01045:715:HMN2KDSX2:3:1218:17183:15280,A01045:715:HMN2KDSX2:3:1147:10086:11788	ENSG00000184441
chr21	44331611	L	2	255	49	A01045:715:HMN2KDSX2:3:2639:27471:36980,A01045:715:HMN2KDSX2:3:2125:28971:26835	ENSG00000184441
chr21	44331674	R	3	255	27	A01045:715:HMN2KDSX2:3:1251:28565:36996,A01045:715:HMN2KDSX2:3:1348:17635:13839,A01045:715:HMN2KDSX2:3:2265:27624:10160	ENSG00000184441
chr21	44331675	L	2	255	35	A01045:715:HMN2KDSX2:3:2224:20627:10097,A01045:715:HMN2KDSX2:3:2447:1949:35806	ENSG00000184441
chr21	44331708	L	4	255	21	A01045:715:HMN2KDSX2:3:1475:31693:5212,A01045:715:HMN2KDSX2:3:1607:7735:10504,A01045:715:HMN2KDSX2:3:2609:30779:16626	ENSG00000184441
chr21	44331836	R	4	255	21	A01045:715:HMN2KDSX2:3:1574:9579:34616,A01045:715:HMN2KDSX2:3:1475:31693:5212,A01045:715:HMN2KDSX2:3:1607:7735:10504	ENSG00000184441
chr21	44331860	L	12	255	35	A01045:715:HMN2KDSX2:3:1130:4987:17394,A01045:715:HMN2KDSX2:3:1317:5267:36385,A01045:715:HMN2KDSX2:3:1243:9191:17754	ENSG00000184441
chr21	44331893	R	2	255	62	A01045:715:HMN2KDSX2:3:1371:30409:21715,A01045:715:HMN2KDSX2:3:1443:24135:30044	ENSG00000184441
chr21	44331934	L	3	255	62	A01045:715:HMN2KDSX2:3:2412:13187:25363,A01045:715:HMN2KDSX2:3:1116:8079:2644,A01045:715:HMN2KDSX2:3:2569:28736:32189	ENSG00000184441
chr21	44331967	R	10	255	34	A01045:715:HMN2KDSX2:3:1305:27805:10567,A01045:715:HMN2KDSX2:3:1606:5891:7498,A01045:715:HMN2KDSX2:3:1406:23393:8281	ENSG00000184441
chr21	44331977	L	4	255	49	A01045:715:HMN2KDSX2:3:1164:32624:36104,A01045:715:HMN2KDSX2:3:2309:25608:32315,A01045:715:HMN2KDSX2:3:2157:7880:5995	ENSG00000184441
chr21	44332002	R	7	255	46	A01045:715:HMN2KDSX2:3:2101:31412:30311,A01045:715:HMN2KDSX2:3:2347:1750:2738,A01045:715:HMN2KDSX2:3:2412:13187:25363	ENSG00000184441
chr21	44332063	L	2	255	50	A01045:715:HMN2KDSX2:3:1154:5484:30592,A01045:715:HMN2KDSX2:3:1667:5773:4789	ENSG00000184441
chr21	44332155	L	2	255	28	A01045:715:HMN2KDSX2:3:2327:15519:1251,A01045:715:HMN2KDSX2:3:1123:12346:27477	ENSG00000184441
chr21	44332162	R	2	255	50	A01045:715:HMN2KDSX2:3:1154:5484:30592,A01045:715:HMN2KDSX2:3:1667:5773:4789	ENSG00000184441
chr21	44332283	R	2	255	53	A01045:715:HMN2KDSX2:3:1147:8531:12602,A01045:715:HMN2KDSX2:3:1123:12346:27477	ENSG00000184441
chr21	44332336	R	1	255	31	A01045:715:HMN2KDSX2:3:1134:27163:1157	ENSG00000184441
chr21	44333043	L	2	255	73	A01045:715:HMN2KDSX2:3:2525:26142:18865,A01045:715:HMN2KDSX2:3:2245:1624:25504	ENSG00000184441
chr21	44333095	R	2	255	35	A01045:715:HMN2KDSX2:3:1164:32624:36104,A01045:715:HMN2KDSX2:3:2309:25608:32315	ENSG00000184441
chr21	44333105	L	2	255	24	A01045:715:HMN2KDSX2:3:2102:2293:19116,A01045:715:HMN2KDSX2:3:2163:19913:23923	ENSG00000184441
chr21	44333167	L	3	255	22	A01045:715:HMN2KDSX2:3:1266:15356:34820,A01045:715:HMN2KDSX2:3:1620:18231:12806,A01045:715:HMN2KDSX2:3:1426:2672:3552	ENSG00000184441
chr21	44333220	L	1	255	27	A01045:715:HMN2KDSX2:3:2548:17553:18991	ENSG00000184441
chr21	44333265	R	3	255	21	A01045:715:HMN2KDSX2:3:2163:19913:23923,A01045:715:HMN2KDSX2:3:1353:2682:4633,A01045:715:HMN2KDSX2:3:2431:8486:5822	ENSG00000184441
chr21	44333317	L	1	255	95	A01045:715:HMN2KDSX2:3:1129:6686:34898	ENSG00000184441
chr21	44333342	R	1	255	27	A01045:715:HMN2KDSX2:3:2548:17553:18991	ENSG00000184441
chr21	44333733	R	2	255	54	A01045:715:HMN2KDSX2:3:1638:17607:23437,A01045:715:HMN2KDSX2:3:2274:14335:8938	ENSG00000184441
chr21	44333796	L	1	255	25	A01045:715:HMN2KDSX2:3:1209:13096:18317	ENSG00000184441
chr21	44333920	R	1	255	25	A01045:715:HMN2KDSX2:3:1209:13096:18317	ENSG00000184441
chr21	44334086	L	3	255	38	A01045:715:HMN2KDSX2:3:2101:13386:23703,A01045:715:HMN2KDSX2:3:2101:13648:24001,A01045:715:HMN2KDSX2:3:2523:10366:19695	ENSG00000184441
chr21	44334197	R	3	255	38	A01045:715:HMN2KDSX2:3:2101:13386:23703,A01045:715:HMN2KDSX2:3:2101:13648:24001,A01045:715:HMN2KDSX2:3:2523:10366:19695	ENSG00000184441
chr21	44334268	L	2	255	49	A01045:715:HMN2KDSX2:3:1261:31828:34601,A01045:715:HMN2KDSX2:3:1528:8359:3223	ENSG00000184441
chr21	44334323	L	1	255	43	A01045:715:HMN2KDSX2:3:1553:4698:34147	ENSG00000184441
chr21	44334368	R	2	255	49	A01045:715:HMN2KDSX2:3:1261:31828:34601,A01045:715:HMN2KDSX2:3:1528:8359:3223	ENSG00000184441
chr21	44334429	R	1	255	43	A01045:715:HMN2KDSX2:3:1553:4698:34147	ENSG00000184441
chr21	44334457	L	3	255	37	A01045:715:HMN2KDSX2:3:1129:21676:35806,A01045:715:HMN2KDSX2:3:1673:11134:4961,A01045:715:HMN2KDSX2:3:1673:6460:6386	ENSG00000184441
chr21	44334515	L	4	255	82	A01045:715:HMN2KDSX2:3:1408:8974:33724,A01045:715:HMN2KDSX2:3:2416:9399:9032,A01045:715:HMN2KDSX2:3:1415:31259:26819	ENSG00000184441
chr21	44334663	L	1	255	70	A01045:715:HMN2KDSX2:3:1644:26982:26083	ENSG00000184441
chr21	44334709	R	1	255	20	A01045:715:HMN2KDSX2:3:1644:26982:26083	ENSG00000184441
chr21	44335351	L	4	255	70	A01045:715:HMN2KDSX2:3:1239:32325:34679,A01045:715:HMN2KDSX2:3:1240:32199:7623,A01045:715:HMN2KDSX2:3:1172:29505:10222	ENSG00000184441
chr21	44335615	L	1	255	26	A01045:715:HMN2KDSX2:3:1372:17707:36104	ENSG00000184441
chr21	44335786	R	1	255	22	A01045:715:HMN2KDSX2:3:1441:22399:27571	ENSG00000184441
chr21	44335855	L	3	255	28	A01045:715:HMN2KDSX2:3:1126:26106:36965,A01045:715:HMN2KDSX2:3:2649:26494:23109,A01045:715:HMN2KDSX2:3:1607:14235:14027	
chr21	44335976	R	2	255	28	A01045:715:HMN2KDSX2:3:1126:26106:36965,A01045:715:HMN2KDSX2:3:2649:26494:23109	
chr21	44336069	L	2	255	49	A01045:715:HMN2KDSX2:3:1146:23267:27164,A01045:715:HMN2KDSX2:3:1244:8034:7607	
chr21	44336517	L	1	255	40	A01045:715:HMN2KDSX2:3:1223:25780:23375	
chr21	44336626	R	1	255	40	A01045:715:HMN2KDSX2:3:1223:25780:23375	
chr21	44336853	R	2	255	38	A01045:715:HMN2KDSX2:3:2212:24695:4617,A01045:715:HMN2KDSX2:3:2229:9073:20807	
chr21	44336931	L	2	255	43	A01045:715:HMN2KDSX2:3:1262:16414:28573,A01045:715:HMN2KDSX2:3:1262:16432:28573	
chr21	44337037	R	2	255	43	A01045:715:HMN2KDSX2:3:1262:16414:28573,A01045:715:HMN2KDSX2:3:1262:16432:28573	
chr21	44337068	L	3	255	38	A01045:715:HMN2KDSX2:3:2314:26666:3270,A01045:715:HMN2KDSX2:3:1518:10330:18881,A01045:715:HMN2KDSX2:3:1419:5168:16892	
chr21	44337653	L	1	255	26	A01045:715:HMN2KDSX2:3:2156:9507:22216	
chr21	44337667	R	1	255	39	A01045:715:HMN2KDSX2:3:1302:27787:33426	
chr21	44339162	R	1	255	35	A01045:715:HMN2KDSX2:3:1426:2672:3552	
chr21	44339178	L	2	255	45	A01045:715:HMN2KDSX2:3:1603:12165:27790,A01045:715:HMN2KDSX2:3:1656:31946:10504	
chr21	44339237	L	1	255	22	A01045:715:HMN2KDSX2:3:1365:24912:20431	
chr21	44339282	R	2	255	45	A01045:715:HMN2KDSX2:3:1603:12165:27790,A01045:715:HMN2KDSX2:3:1656:31946:10504	
chr21	44339364	R	1	255	22	A01045:715:HMN2KDSX2:3:1365:24912:20431	
chr21	44358334	R	1	255	23	A01045:715:HMN2KDSX2:3:2113:5177:30968	TRPM2
chr21	44358452	R	2	255	40	A01045:715:HMN2KDSX2:3:1430:7654:9674,A01045:715:HMN2KDSX2:3:2428:9769:25708	TRPM2
chr21	44360191	L	1	255	39	A01045:715:HMN2KDSX2:3:1566:21278:14293	TRPM2
chr21	44360301	R	1	255	39	A01045:715:HMN2KDSX2:3:1566:21278:14293	TRPM2
chr21	44371486	L	1	255	41	A01045:715:HMN2KDSX2:3:1571:4535:6496	TRPM2
chr21	44371594	R	1	255	41	A01045:715:HMN2KDSX2:3:1571:4535:6496	TRPM2
chr21	44375977	R	2	255	72	A01045:715:HMN2KDSX2:3:1107:29993:4492,A01045:715:HMN2KDSX2:3:2178:15230:20478	TRPM2
chr21	44379084	L	2	255	29	A01045:715:HMN2KDSX2:3:1210:30156:26005,A01045:715:HMN2KDSX2:3:1223:12680:24392	TRPM2
chr21	44380416	L	1	255	98	A01045:715:HMN2KDSX2:3:2106:5168:32049	TRPM2
chr21	44381864	L	1	255	25	A01045:715:HMN2KDSX2:3:1171:28176:1626	TRPM2
chr21	44381897	R	2	255	45	A01045:715:HMN2KDSX2:3:1640:19370:13119,A01045:715:HMN2KDSX2:3:1640:19651:12571	TRPM2
chr21	44382781	L	2	255	29	A01045:715:HMN2KDSX2:3:1529:4779:27211,A01045:715:HMN2KDSX2:3:1529:3803:28526	TRPM2
chr21	44390984	R	2	255	29	A01045:715:HMN2KDSX2:3:1529:4779:27211,A01045:715:HMN2KDSX2:3:1529:3803:28526	TRPM2
chr21	44394594	L	1	255	36	A01045:715:HMN2KDSX2:3:1534:19696:20353	TRPM2
chr21	44395098	L	1	255	37	A01045:715:HMN2KDSX2:3:1223:22571:13182	TRPM2
chr21	44397112	L	2	255	31	A01045:715:HMN2KDSX2:3:1476:32389:26647,A01045:715:HMN2KDSX2:3:2165:28375:3944	TRPM2
chr21	44397230	R	1	255	33	A01045:715:HMN2KDSX2:3:2165:28375:3944	TRPM2
chr21	44397391	L	2	255	87	A01045:715:HMN2KDSX2:3:1647:27380:20478,A01045:715:HMN2KDSX2:3:2175:25789:32816	TRPM2
chr21	44399397	L	1	255	83	A01045:715:HMN2KDSX2:3:2208:6180:36088	TRPM2
chr21	44402394	L	1	255	99	A01045:715:HMN2KDSX2:3:2169:9381:30514	TRPM2
chr21	44406656	L	1	255	20	A01045:715:HMN2KDSX2:3:1425:19479:3975	TRPM2
chr21	44407132	L	2	255	49	A01045:715:HMN2KDSX2:3:2312:10077:34131,A01045:715:HMN2KDSX2:3:1237:5204:26569	TRPM2
chr21	44407502	R	3	255	57	A01045:715:HMN2KDSX2:3:1367:6442:31250,A01045:715:HMN2KDSX2:3:2444:22318:35070,A01045:715:HMN2KDSX2:3:2249:2437:12665	TRPM2
chr21	44407531	R	1	255	28	A01045:715:HMN2KDSX2:3:2249:2428:12712	TRPM2
chr21	44408226	L	1	255	36	A01045:715:HMN2KDSX2:3:2145:31512:34679	TRPM2
chr21	44409688	L	2	255	25	A01045:715:HMN2KDSX2:3:1363:6298:32628,A01045:715:HMN2KDSX2:3:2312:6641:26647	TRPM2
chr21	44409886	L	1	255	35	A01045:715:HMN2KDSX2:3:2312:6641:26647	TRPM2
chr21	44410072	L	1	255	23	A01045:715:HMN2KDSX2:3:1443:27136:6433	TRPM2
chr21	44413226	L	2	255	79	A01045:715:HMN2KDSX2:3:1317:12066:32221,A01045:715:HMN2KDSX2:3:2317:12906:33739	TRPM2
chr21	44413910	R	1	255	20	A01045:715:HMN2KDSX2:3:1425:19479:3975	TRPM2
chr21	44415243	L	5	255	48	A01045:715:HMN2KDSX2:3:1578:20627:32017,A01045:715:HMN2KDSX2:3:2239:24994:14747,A01045:715:HMN2KDSX2:3:2526:26919:25817	TRPM2
chr21	44415319	R	1	255	80	A01045:715:HMN2KDSX2:3:1318:8748:33019	TRPM2
chr21	44416801	L	1	255	60	A01045:715:HMN2KDSX2:3:2324:10520:8093	TRPM2
chr21	44416857	R	1	255	26	A01045:715:HMN2KDSX2:3:2252:10592:27884	TRPM2
chr21	44416887	L	1	255	25	A01045:715:HMN2KDSX2:3:2252:10592:27884	TRPM2
chr21	44417400	L	2	255	59	A01045:715:HMN2KDSX2:3:1249:20528:13307,A01045:715:HMN2KDSX2:3:1603:13964:6417	TRPM2
chr21	44417476	R	1	255	36	A01045:715:HMN2KDSX2:3:1160:32244:36323	TRPM2
chr21	44417580	L	1	255	61	A01045:715:HMN2KDSX2:3:1508:14931:36370	TRPM2
chr21	44417697	L	1	255	33	A01045:715:HMN2KDSX2:3:1173:12301:14434	TRPM2
chr21	44417777	L	1	255	30	A01045:715:HMN2KDSX2:3:2161:18647:33223	TRPM2
chr21	44417924	L	1	255	70	A01045:715:HMN2KDSX2:3:1327:11840:28072	TRPM2
chr21	44417937	R	1	255	50	A01045:715:HMN2KDSX2:3:1125:1461:26162	TRPM2
chr21	44419311	R	1	255	44	A01045:715:HMN2KDSX2:3:1358:31448:10081	TRPM2
chr21	44419532	L	5	255	29	A01045:715:HMN2KDSX2:3:1635:20066:3959,A01045:715:HMN2KDSX2:3:2561:21016:26741,A01045:715:HMN2KDSX2:3:1219:10547:8954	TRPM2
chr21	44419575	R	6	255	63	A01045:715:HMN2KDSX2:3:1360:11089:32878,A01045:715:HMN2KDSX2:3:1672:12545:36245,A01045:715:HMN2KDSX2:3:1360:11089:32878	TRPM2
chr21	44419776	R	2	255	40	A01045:715:HMN2KDSX2:3:2168:10520:26631,A01045:715:HMN2KDSX2:3:1659:2582:2957	TRPM2
chr21	44419969	L	1	255	48	A01045:715:HMN2KDSX2:3:2239:23710:31344	TRPM2
chr21	44420220	L	1	255	54	A01045:715:HMN2KDSX2:3:2102:20184:35289	TRPM2
chr21	44421258	L	2	255	48	A01045:715:HMN2KDSX2:3:2161:23619:1877,A01045:715:HMN2KDSX2:3:1309:29966:1063	TRPM2
chr21	44421660	L	1	255	34	A01045:715:HMN2KDSX2:3:2678:17915:16016	TRPM2
chr21	44421775	R	1	255	34	A01045:715:HMN2KDSX2:3:2678:17915:16016	TRPM2
chr21	44423193	L	1	255	63	A01045:715:HMN2KDSX2:3:2653:18593:5885	TRPM2
chr21	44423918	L	1	255	74	A01045:715:HMN2KDSX2:3:2413:26838:25019	TRPM2
chr21	44427112	R	1	255	40	A01045:715:HMN2KDSX2:3:1647:20853:11741	TRPM2
chr21	44428585	L	1	255	37	A01045:715:HMN2KDSX2:3:1626:27968:22122	TRPM2
chr21	44428678	L	1	255	37	A01045:715:HMN2KDSX2:3:2112:19714:7075	TRPM2
chr21	44428683	R	3	255	36	A01045:715:HMN2KDSX2:3:2675:19877:25520,A01045:715:HMN2KDSX2:3:2348:19497:13933,A01045:715:HMN2KDSX2:3:1626:27968:22122	TRPM2
chr21	44434501	L	1	255	21	A01045:715:HMN2KDSX2:3:1601:25934:15655	TRPM2
chr21	44434633	L	2	255	48	A01045:715:HMN2KDSX2:3:1435:3522:31516,A01045:715:HMN2KDSX2:3:2362:27832:27054	TRPM2
chr21	44435126	L	1	255	96	A01045:715:HMN2KDSX2:3:1553:24080:29230	TRPM2
chr21	44435218	R	1	255	33	A01045:715:HMN2KDSX2:3:1138:17146:19977	TRPM2
chr21	44435391	L	1	255	39	A01045:715:HMN2KDSX2:3:1556:27236:23641	TRPM2
chr21	44435501	R	1	255	39	A01045:715:HMN2KDSX2:3:1556:27236:23641	TRPM2
chr21	44435566	L	1	255	24	A01045:715:HMN2KDSX2:3:2224:32298:13902	TRPM2
chr21	44435681	L	2	255	47	A01045:715:HMN2KDSX2:3:2143:27615:8202,A01045:715:HMN2KDSX2:3:2143:27796:8265	TRPM2
chr21	44435691	R	1	255	24	A01045:715:HMN2KDSX2:3:2224:32298:13902	TRPM2
chr21	44435789	L	4	255	33	A01045:715:HMN2KDSX2:3:2469:27742:20635,A01045:715:HMN2KDSX2:3:1562:7970:8218,A01045:715:HMN2KDSX2:3:2418:25916:2065	TRPM2
chr21	44435902	R	3	255	35	A01045:715:HMN2KDSX2:3:1562:7970:8218,A01045:715:HMN2KDSX2:3:2178:15212:11804,A01045:715:HMN2KDSX2:3:1418:26087:24659	TRPM2
chr21	44435968	L	1	255	39	A01045:715:HMN2KDSX2:3:1335:11614:19727	TRPM2
chr21	44436319	R	1	255	53	A01045:715:HMN2KDSX2:3:2408:12138:19257	TRPM2
chr21	44436529	L	1	255	28	A01045:715:HMN2KDSX2:3:1166:2184:36871	TRPM2
chr21	44436532	R	5	255	60	A01045:715:HMN2KDSX2:3:2520:27362:33285,A01045:715:HMN2KDSX2:3:2422:26901:14356,A01045:715:HMN2KDSX2:3:2460:28465:34976	TRPM2
chr21	44436574	R	8	255	72	A01045:715:HMN2KDSX2:3:2520:24966:25661,A01045:715:HMN2KDSX2:3:1218:32018:4335,A01045:715:HMN2KDSX2:3:2401:7039:9580	TRPM2
chr21	44436605	L	2	255	32	A01045:715:HMN2KDSX2:3:2520:24966:25661,A01045:715:HMN2KDSX2:3:2520:27362:33285	TRPM2
chr21	44436636	R	1	255	67	A01045:715:HMN2KDSX2:3:2637:8323:27336	TRPM2
chr21	44437163	L	1	255	34	A01045:715:HMN2KDSX2:3:1238:7365:6793	TRPM2
chr21	44438315	R	2	255	27	A01045:715:HMN2KDSX2:3:1506:3558:6214,A01045:715:HMN2KDSX2:3:1508:29152:11678	TRPM2
chr21	44439125	R	1	255	35	A01045:715:HMN2KDSX2:3:1508:29152:11678	TRPM2
chr21	44439442	L	2	255	34	A01045:715:HMN2KDSX2:3:1443:8612:26710,A01045:715:HMN2KDSX2:3:1119:29432:14011	TRPM2
chr21	44439556	R	2	255	34	A01045:715:HMN2KDSX2:3:1443:8612:26710,A01045:715:HMN2KDSX2:3:1119:29432:14011	TRPM2
chr21	44440305	L	1	255	71	A01045:715:HMN2KDSX2:3:1324:26449:10817	TRPM2
chr21	44440797	R	1	255	34	A01045:715:HMN2KDSX2:3:1238:7365:6793	TRPM2
chr21	44440905	R	1	255	68	A01045:715:HMN2KDSX2:3:1338:1298:26757	TRPM2
chr21	44441803	L	1	255	37	A01045:715:HMN2KDSX2:3:1322:23330:22263	TRPM2
